qid,pid,relevance,query_len,doc_len,query_avg_tf,passage_uniq_ratio,query_doc_len_ratio,term_overlap,keyword_density,exact_match,jaccard_similarity,term_overlap_bigram,first_occurrence_rank,tfidf_cosine,bm25_score,idf_sum,avg_idf_of_overlap_terms,tf_idf_sum_overlap,dwell_time_proxy,ctr
11944,1194406,0,6,88,1.0,0.6590909090909091,0.06741573033707865,3,0.03409090909052169,0,0.04918032786885246,2,0.022727272727272728,0.41882777,1.0674446,30.20041305118486,6.547870749203483,-44.289110437590956,4.48863636973214,0.1111111111111111
11944,1194407,0,6,69,1.0,0.6956521739130435,0.08571428571428572,3,0.043478260868935095,0,0.058823529411764705,1,0.0,0.19190781,0.99773484,30.20041305118486,4.175884343702799,-31.28188090451393,4.248495242049359,0.1111111111111111
11944,1194408,0,6,40,1.0,0.875,0.14634146341463414,2,0.04999999999875,0,0.05128205128205128,0,0.1,0.1583994,0.54398865,30.20041305118486,4.915373530344082,-26.43369379032114,3.713572066704308,0.1111111111111111
11945,1194500,0,4,36,1.0,0.8333333333333334,0.10810810810810811,3,0.08333333333101853,0,0.0967741935483871,0,0.05555555555555555,0.4549358,1.3991727,18.09219631862153,4.734360509991159,-27.789977969761043,3.6109179126442243,0.1111111111111111
11945,1194501,0,4,99,1.0,0.5656565656565656,0.04,3,0.030303030302724212,0,0.05263157894736842,0,0.0,0.4554485,1.6849186,18.09219631862153,4.734360509991159,-26.51765263018336,4.605170185988092,0.1111111111111111
11945,1194502,0,4,79,1.0,0.5569620253164557,0.05,3,0.03797468354382311,0,0.06666666666666667,2,0.0,0.51829416,1.7732608,18.09219631862153,4.734360509991159,-22.21870199657901,4.382026634673881,0.1111111111111111
11945,1194503,0,4,89,1.0,0.7078651685393258,0.044444444444444446,3,0.033707865168160586,0,0.046875,0,0.0,0.28188643,1.2030877,18.09219631862153,4.734360509991159,-39.70456087013171,4.499809670330265,0.1111111111111111
11945,1194504,1,4,71,1.0,0.647887323943662,0.05555555555555555,3,0.04225352112616544,0,0.06382978723404255,0,0.028169014084507043,0.3830361,1.3483889,18.09219631862153,4.734360509991159,-30.544072126983043,4.276666119016055,0.1111111111111111
11945,1194505,0,4,80,1.0,0.4875,0.04938271604938271,3,0.03749999999953125,0,0.075,2,0.0,0.55462474,1.7701114,18.09219631862153,4.734360509991159,-22.39735946580858,4.394449154672439,0.1111111111111111
11945,1194506,0,4,101,1.0,0.5346534653465347,0.0392156862745098,3,0.029702970296735614,0,0.05454545454545454,0,0.009900990099009901,0.4820994,1.678814,18.09219631862153,4.734360509991159,-26.801723730069178,4.624972813284271,0.1111111111111111
11945,1194507,0,4,58,1.0,0.7241379310344828,0.06779661016949153,2,0.03448275862009513,0,0.045454545454545456,0,0.0,0.21827896,1.0184613,18.09219631862153,3.604854118287791,-13.010997077154643,4.07753744390572,0.1111111111111111
11945,1194508,0,4,96,1.0,0.6666666666666666,0.041237113402061855,3,0.03124999999967448,0,0.046153846153846156,0,0.0625,0.4004748,1.5947,18.09219631862153,4.734360509991159,-30.023659122153035,4.574710978503383,0.1111111111111111
11946,1194600,1,14,94,1.0,0.7127659574468085,0.14736842105263157,8,0.08510638297781802,0,0.11428571428571428,4,0.11702127659574468,0.20314789,4.1301746,54.54574058484027,4.2688768454927,-116.84811680854388,4.553876891600541,0.125
11946,1194601,0,14,43,1.0,0.813953488372093,0.3181818181818182,5,0.1162790697647377,0,0.12195121951219512,1,0.0,0.23545471,2.94055,54.54574058484027,3.6177731063405516,-40.15433015243531,3.784189633918261,0.125
11946,1194602,0,14,72,1.0,0.7777777777777778,0.1917808219178082,6,0.08333333333217592,0,0.09836065573770492,4,0.1527777777777778,0.15472461,3.0471706,54.54574058484027,3.805769109640187,-72.06476101141673,4.290459441148391,0.125
11946,1194603,0,14,65,1.0,0.7230769230769231,0.21212121212121213,7,0.10769230769065088,0,0.13725490196078433,5,0.046153846153846156,0.3307044,3.800162,54.54574058484027,4.320817593134142,-79.93263684630416,4.189654742026425,0.125
11946,1194604,0,14,78,1.0,0.5,0.17721518987341772,6,0.07692307692209073,0,0.13636363636363635,4,0.0,0.23933515,3.1882603,54.54574058484027,4.497680659388396,-78.0795992432135,4.3694478524670215,0.125
11946,1194605,0,14,50,1.0,0.7,0.27450980392156865,6,0.11999999999760001,0,0.15,0,0.04,0.14363703,4.7233863,54.54574058484027,3.037875360303984,-51.06278212891488,3.9318256327243257,0.125
11946,1194606,0,14,72,1.0,0.8194444444444444,0.1917808219178082,7,0.09722222222087192,0,0.1111111111111111,5,0.19444444444444445,0.26431745,3.4370127,54.54574058484027,4.320817593134142,-92.15969661595199,4.290459441148391,0.125
11946,1194607,0,14,90,1.0,0.7,0.15384615384615385,7,0.07777777777691358,0,0.1044776119402985,3,0.0,0.2239486,4.8545084,54.54574058484027,4.005734925418175,-87.57255937846372,4.51085950651685,0.125
11947,1194700,0,3,91,1.0,0.5824175824175825,0.03260869565217391,2,0.02197802197778046,0,0.037037037037037035,0,0.37362637362637363,0.16070421,0.5438674,14.749481266517373,5.43018323893466,-38.129220893203765,4.5217885770490405,0.1111111111111111
11947,1194701,0,3,86,1.0,0.6046511627906976,0.034482758620689655,2,0.023255813953217956,0,0.03773584905660377,0,0.16279069767441862,0.15534705,0.6953174,14.749481266517373,5.43018323893466,-36.574603809268396,4.465908118654584,0.1111111111111111
11947,1194702,0,3,82,1.0,0.7439024390243902,0.03614457831325301,2,0.024390243902141583,0,0.03225806451612903,0,0.024390243902439025,0.36803797,0.7888576,14.749481266517373,5.43018323893466,-26.558137083981745,4.418840607796598,0.1111111111111111
11947,1194703,0,3,41,1.0,0.8780487804878049,0.07142857142857142,2,0.04878048780368829,0,0.05405405405405406,0,0.07317073170731707,0.41657355,0.9045569,14.749481266517373,5.43018323893466,-22.883428474808067,3.7376696182833684,0.1111111111111111
11947,1194704,0,3,87,1.0,0.735632183908046,0.03409090909090909,2,0.0229885057468622,0,0.03076923076923077,0,0.25287356321839083,0.36064312,0.7713545,14.749481266517373,5.43018323893466,-27.2009499186846,4.477336814478207,0.1111111111111111
11947,1194705,0,3,35,1.0,0.8285714285714286,0.08333333333333333,2,0.057142857141224496,0,0.06666666666666667,0,0.11428571428571428,0.47031388,0.9427881,14.749481266517373,5.43018323893466,-21.16505779262342,3.58351893845611,0.1111111111111111
11947,1194706,0,3,47,1.0,0.8723404255319149,0.0625,2,0.04255319148845632,0,0.047619047619047616,0,0.06382978723404255,0.33254403,0.86941206,14.749481266517373,5.43018323893466,-24.366688836847775,3.871201010907891,0.1111111111111111
11947,1194707,0,3,92,1.0,0.6956521739130435,0.03225806451612903,2,0.021739130434546314,0,0.03076923076923077,0,0.08695652173913043,0.32887453,0.7546628,14.749481266517373,5.43018323893466,-27.807832175792946,4.532599493153256,0.1111111111111111
11947,1194708,1,3,25,1.0,0.88,0.11538461538461539,3,0.1199999999952,1,0.13636363636363635,2,0.0,0.52550536,3.5420222,14.749481266517373,4.91649375550579,-25.19943500822892,3.258096538021482,0.1111111111111111
11948,1194800,0,7,67,1.0,0.6119402985074627,0.10294117647058823,4,0.05970149253642236,0,0.09090909090909091,1,0.19402985074626866,0.32804176,3.38124,26.466575749538826,3.9082773774297843,-34.241403860875906,4.219507705176107,0.125
11948,1194801,0,7,99,1.0,0.6060606060606061,0.07,5,0.05050505050454035,0,0.08064516129032258,0,0.020202020202020204,0.25808346,3.2997522,26.466575749538826,3.475265866031407,-46.38743395467348,4.605170185988092,0.125
11948,1194802,0,7,86,1.0,0.5581395348837209,0.08045977011494253,5,0.05813953488304489,0,0.1,1,0.0,0.34567273,3.8973503,26.466575749538826,3.398100686362438,-38.337924956692895,4.465908118654584,0.125
11948,1194803,0,7,67,1.0,0.7014925373134329,0.10294117647058823,3,0.04477611940231677,0,0.058823529411764705,0,0.05970149253731343,0.19627409,1.2779138,26.466575749538826,2.714895449886447,-18.356048513751247,4.219507705176107,0.125
11948,1194804,0,7,52,1.0,0.6730769230769231,0.1320754716981132,4,0.07692307692159764,0,0.10526315789473684,1,0.019230769230769232,0.11785848,2.0032234,26.466575749538826,2.8582471643875778,-31.41827756643863,3.970291913552122,0.125
11948,1194805,1,7,102,1.0,0.5980392156862745,0.06796116504854369,5,0.049019607842656666,0,0.07936507936507936,0,0.00980392156862745,0.2582621,2.9757721,26.466575749538826,3.475265866031407,-47.61367993637775,4.634728988229636,0.125
11948,1194806,0,7,108,1.0,0.6018518518518519,0.06422018348623854,3,0.027777777777520576,0,0.043478260869565216,0,0.018518518518518517,0.29968563,1.604549,26.466575749538826,4.043273539805309,-23.56082070353209,4.6913478822291435,0.125
11948,1194807,0,7,84,1.0,0.4880952380952381,0.08235294117647059,4,0.04761904761848072,0,0.09090909090909091,0,0.05952380952380952,0.19067821,2.014242,26.466575749538826,3.3718036353772454,-34.981229459150505,4.442651256490317,0.125
11949,1194900,0,11,149,1.0,0.4899328859060403,0.07333333333333333,9,0.06040268456335301,0,0.12162162162162163,1,0.026845637583892617,0.3352445,7.6217146,40.74971028011012,3.3988630022836137,-89.83880510642238,5.0106352940962555,0.125
11949,1194901,0,11,132,1.0,0.4166666666666667,0.08270676691729323,8,0.060606060605601475,0,0.14035087719298245,1,0.022727272727272728,0.2662318,4.5819716,40.74971028011012,3.337581528988059,-81.79510929616096,4.890349128221754,0.125
11949,1194902,0,11,48,1.0,0.5,0.22448979591836735,4,0.08333333333159723,0,0.13333333333333333,2,0.041666666666666664,0.38623574,2.4999268,40.74971028011012,4.1966783169773425,-26.228751399378467,3.8918202981106265,0.125
11949,1194903,0,11,45,1.0,0.8444444444444444,0.2391304347826087,5,0.11111111110864198,0,0.11627906976744186,2,0.13333333333333333,0.26894963,2.4351718,40.74971028011012,3.6169262690310333,-44.471717760300294,3.828641396489095,0.125
11949,1194904,0,11,112,1.0,0.48214285714285715,0.09734513274336283,4,0.035714285713966835,0,0.06666666666666667,1,0.0,0.33551624,2.5297933,40.74971028011012,4.246082879398608,-31.269341050154594,4.727387818712341,0.125
11949,1194905,0,11,69,1.0,0.5362318840579711,0.15714285714285714,4,0.05797101449191346,0,0.09302325581395349,1,0.07246376811594203,0.34369236,2.442954,40.74971028011012,4.246082879398608,-31.24204568979105,4.248495242049359,0.125
11949,1194906,1,11,130,1.0,0.5923076923076923,0.08396946564885496,7,0.05384615384573965,0,0.0875,3,0.007692307692307693,0.31287313,3.5405538,40.74971028011012,3.26085999365965,-63.08942342238829,4.875197323201151,0.125
11949,1194907,0,11,81,1.0,0.6296296296296297,0.13414634146341464,5,0.061728395060966314,0,0.08928571428571429,2,0.0,0.30052683,2.6206574,40.74971028011012,3.6169262690310333,-40.37099489840446,4.406719247264253,0.125
11950,1195000,0,3,80,1.0,0.7375,0.037037037037037035,2,0.024999999999687498,0,0.03333333333333333,0,0.0125,0.3626792,1.0084587,14.8548417821752,5.482863496763574,-25.039298331539705,4.394449154672439,0.125
11950,1195001,0,3,111,1.0,0.6306306306306306,0.026785714285714284,2,0.018018018017855693,0,0.028169014084507043,0,0.036036036036036036,0.3473018,0.8877348,14.8548417821752,5.482863496763574,-26.416843735234796,4.718498871295094,0.125
11950,1195002,0,3,93,1.0,0.6989247311827957,0.031914893617021274,1,0.01075268817192739,0,0.014925373134328358,0,0.053763440860215055,0.34076092,0.53344166,14.8548417821752,9.608333071434092,-20.62241458160822,4.543294782270004,0.125
11950,1195003,0,3,35,1.0,0.6571428571428571,0.08333333333333333,1,0.028571428570612248,0,0.04,0,0.08571428571428572,0.24484281,0.4045166,14.8548417821752,9.608333071434092,-24.552635288508252,3.58351893845611,0.125
11950,1195004,0,3,33,1.0,0.9393939393939394,0.08823529411764706,3,0.0909090909063361,0,0.0967741935483871,0,0.24242424242424243,0.5178007,3.735994,14.8548417821752,4.951613927391733,-27.72950690506793,3.5263605246161616,0.125
11950,1195005,0,3,53,1.0,0.7169811320754716,0.05555555555555555,2,0.03773584905589178,0,0.05128205128205128,0,0.03773584905660377,0.4769983,1.0824795,14.8548417821752,5.482863496763574,-18.31055848860196,3.9889840465642745,0.125
11950,1195006,1,3,74,1.0,0.7432432432432432,0.04,2,0.027027027026661796,0,0.03571428571428571,0,0.02702702702702703,0.2923815,0.8808901,14.8548417821752,5.482863496763574,-28.630613032714514,4.31748811353631,0.125
11950,1195007,0,3,101,1.0,0.6534653465346535,0.029411764705882353,2,0.019801980197823744,0,0.029850746268656716,0,0.019801980198019802,0.3493876,1.0445954,14.8548417821752,5.482863496763574,-24.440699139781728,4.624972813284271,0.125
11951,1195100,0,4,44,1.0,0.7954545454545454,0.08888888888888889,2,0.0454545454535124,0,0.05405405405405406,0,0.0,0.32608315,1.0053697,22.0891307966331,5.43018323893466,-18.30598769645753,3.8066624897703196,0.1111111111111111
11951,1195101,0,4,87,1.0,0.8045977011494253,0.045454545454545456,2,0.0229885057468622,0,0.027777777777777776,0,0.11494252873563218,0.30208385,0.8279288,22.0891307966331,5.43018323893466,-23.526241309378477,4.477336814478207,0.1111111111111111
11951,1195102,0,4,31,1.0,0.8709677419354839,0.125,1,0.03225806451508845,0,0.03333333333333333,0,0.8387096774193549,0.20032853,0.36235997,22.0891307966331,9.502972555776266,-23.130113605639487,3.4657359027997265,0.1111111111111111
11951,1195103,0,4,59,1.0,0.7627118644067796,0.06666666666666667,3,0.05084745762625682,0,0.06521739130434782,0,0.0,0.37817496,2.0645006,22.0891307966331,6.066672002661683,-41.896439706608234,4.0943445622221,0.1111111111111111
11951,1195104,0,4,80,1.0,0.7375,0.04938271604938271,2,0.024999999999687498,0,0.03278688524590164,0,0.0375,0.3050487,0.7318025,22.0891307966331,5.43018323893466,-23.55613142265946,4.394449154672439,0.1111111111111111
11951,1195105,0,4,60,1.0,0.85,0.06557377049180328,1,0.01666666666638889,0,0.018518518518518517,0,0.0,0.2962309,0.47097802,22.0891307966331,9.502972555776266,-18.96538902441893,4.110873864173311,0.1111111111111111
11951,1195106,1,4,78,1.0,0.7564102564102564,0.05063291139240506,2,0.02564102564069691,0,0.03278688524590164,0,0.05128205128205128,0.30214337,0.73792183,22.0891307966331,5.43018323893466,-23.281170749537225,4.3694478524670215,0.1111111111111111
11951,1195107,0,4,57,1.0,0.7368421052631579,0.06896551724137931,2,0.03508771929763004,0,0.045454545454545456,0,0.0,0.41329473,1.6363053,22.0891307966331,8.421311042945996,-40.8128800637757,4.060443010546419,0.1111111111111111
11951,1195108,0,4,85,1.0,0.7411764705882353,0.046511627906976744,2,0.023529411764429065,0,0.03076923076923077,0,0.07058823529411765,0.3023403,0.8660417,22.0891307966331,5.43018323893466,-21.153136219014794,4.454347296253507,0.1111111111111111
11952,1195200,0,7,79,1.0,0.759493670886076,0.0875,5,0.06329113923970517,0,0.08064516129032258,1,0.012658227848101266,0.1872837,2.065312,28.16328538058235,3.767120420809482,-57.22149323923496,4.382026634673881,0.125
11952,1195201,0,7,113,1.0,0.5575221238938053,0.06140350877192982,5,0.04424778761022789,0,0.07692307692307693,4,0.04424778761061947,0.35101566,2.2398489,28.16328538058235,3.8784172982268545,-49.92444483130437,4.736198448394496,0.125
11952,1195202,0,7,78,1.0,0.782051282051282,0.08860759493670886,5,0.06410256410174227,0,0.07936507936507936,1,0.038461538461538464,0.24545063,2.06015,28.16328538058235,3.767120420809482,-52.75833499126829,4.3694478524670215,0.125
11952,1195203,0,7,93,1.0,0.7634408602150538,0.07446808510638298,6,0.06451612903156434,0,0.08333333333333333,3,0.06451612903225806,0.35388306,2.586408,28.16328538058235,3.8113310120558648,-66.11516703419944,4.543294782270004,0.125
11952,1195204,0,7,77,1.0,0.7532467532467533,0.08974358974358974,5,0.06493506493422162,0,0.08333333333333333,0,0.0,0.2758352,2.0521295,28.16328538058235,3.767120420809482,-54.09259283599928,4.356708826689592,0.125
11952,1195205,0,7,101,1.0,0.7029702970297029,0.06862745098039216,5,0.04950495049455936,0,0.0684931506849315,0,0.1485148514851485,0.1621222,1.6592437,28.16328538058235,3.767120420809482,-65.98681905716649,4.624972813284271,0.125
11952,1195206,1,7,102,1.0,0.7156862745098039,0.06796116504854369,4,0.03921568627412533,0,0.05263157894736842,2,0.00980392156862745,0.23795643,1.6159619,28.16328538058235,3.839925630711624,-43.80527066954332,4.634728988229636,0.125
11952,1195207,0,7,98,1.0,0.5918367346938775,0.0707070707070707,4,0.04081632653019575,0,0.06557377049180328,3,0.01020408163265306,0.38569933,2.0085332,28.16328538058235,4.547937898161642,-45.11753777681089,4.59511985013459,0.125
11953,1195300,0,9,123,1.0,0.5772357723577236,0.07258064516129033,5,0.04065040650373455,0,0.06666666666666667,2,0.06504065040650407,0.25955445,1.9467973,32.8802782340632,3.958879103264948,-63.105168128266314,4.820281565605037,0.125
11953,1195301,1,9,60,1.0,0.8,0.14754098360655737,6,0.09999999999833334,0,0.11764705882352941,1,0.06666666666666667,0.2337583,2.7044358,32.8802782340632,3.2376120380644946,-52.09792994821797,4.110873864173311,0.125
11953,1195302,0,9,110,1.0,0.7363636363636363,0.08108108108108109,5,0.04545454545413223,0,0.058823529411764705,1,0.07272727272727272,0.30319297,1.3446238,32.8802782340632,3.84168346813563,-54.22259166402831,4.709530201312334,0.125
11953,1195303,0,9,94,1.0,0.7340425531914894,0.09473684210526316,5,0.05319148936113626,0,0.0684931506849315,1,0.14893617021276595,0.31620088,1.822358,32.8802782340632,4.052353050934228,-57.00299371877418,4.553876891600541,0.125
11953,1195304,0,9,97,1.0,0.7319587628865979,0.09183673469387756,5,0.05154639175204591,0,0.06666666666666667,1,0.4329896907216495,0.21938157,1.1860708,32.8802782340632,4.029508900332869,-68.49424825123938,4.584967478670572,0.125
11953,1195305,0,9,102,1.0,0.5,0.08737864077669903,4,0.03921568627412533,0,0.07142857142857142,1,0.049019607843137254,0.21504505,1.2326374,32.8802782340632,4.047144207046304,-47.46208450235919,4.634728988229636,0.125
11953,1195306,0,9,68,1.0,0.8676470588235294,0.13043478260869565,5,0.07352941176362457,0,0.07936507936507936,0,0.1323529411764706,0.20731466,1.1068928,32.8802782340632,3.84168346813563,-60.91190114800978,4.23410650459726,0.125
11953,1195307,0,9,89,1.0,0.7078651685393258,0.1,7,0.0786516853923747,0,0.1076923076923077,1,0.011235955056179775,0.35335803,1.933404,32.8802782340632,3.654018121463331,-75.9371930463787,4.499809670330265,0.125
11954,1195400,0,6,40,1.0,0.75,0.14634146341463414,3,0.07499999999812501,0,0.09090909090909091,1,0.15,0.45373023,1.2557667,36.108869518263695,7.76178898378465,-56.09065012601661,3.713572066704308,0.0
11954,1195401,0,6,61,1.0,0.6557377049180327,0.0967741935483871,5,0.08196721311341038,0,0.12195121951219512,0,0.14754098360655737,0.49167606,2.876389,36.108869518263695,6.116741541690716,-81.1707284981638,4.127134385045092,0.0
11954,1195402,0,6,48,1.0,0.6875,0.12244897959183673,3,0.062499999998697923,0,0.08333333333333333,1,0.1875,0.36811754,0.9859111,36.108869518263695,5.933869300225239,-38.77286027478986,3.8918202981106265,0.0
11954,1195403,0,6,44,1.0,0.7954545454545454,0.13333333333333333,2,0.0454545454535124,0,0.05128205128205128,0,0.0,0.16448039,0.57847524,36.108869518263695,5.35279022660887,-28.906717867329384,3.8066624897703196,0.0
11954,1195404,0,6,63,1.0,0.6349206349206349,0.09375,2,0.03174603174552784,0,0.045454545454545456,0,0.0,0.12692472,0.65540975,36.108869518263695,4.196972762351888,-20.03880150254027,4.1588830833596715,0.0
11954,1195405,0,6,60,1.0,0.6333333333333333,0.09836065573770492,2,0.03333333333277778,0,0.047619047619047616,0,0.15,0.13353729,0.6655595,36.108869518263695,4.196972762351888,-19.629259522367366,4.110873864173311,0.0
11955,1195500,0,5,52,1.0,0.6730769230769231,0.09433962264150944,4,0.07692307692159764,0,0.1111111111111111,0,0.0,0.39773822,1.7544993,21.771783040884756,3.9183339142158307,-34.80714780944154,3.970291913552122,0.1111111111111111
11955,1195501,0,5,78,1.0,0.6666666666666666,0.06329113924050633,5,0.06410256410174227,0,0.09615384615384616,0,0.0,0.51771754,2.248008,21.771783040884756,4.354356608176952,-53.9157820517612,4.3694478524670215,0.1111111111111111
11955,1195502,1,5,103,1.0,0.6990291262135923,0.04807692307692308,3,0.02912621359195023,0,0.04054054054054054,0,0.05825242718446602,0.31483662,1.3354157,21.771783040884756,3.992334320394322,-27.38783140204602,4.6443908991413725,0.1111111111111111
11955,1195503,0,5,96,1.0,0.75,0.05154639175257732,4,0.04166666666623264,0,0.0547945205479452,0,0.020833333333333332,0.2973925,1.2470108,21.771783040884756,4.5188625863011005,-54.639093403164765,4.574710978503383,0.1111111111111111
11955,1195504,0,5,109,1.0,0.5504587155963303,0.045454545454545456,5,0.04587155963260668,0,0.08333333333333333,0,0.045871559633027525,0.5009475,2.3032167,21.771783040884756,4.354356608176952,-53.182845222364946,4.700480365792417,0.1111111111111111
11955,1195505,0,5,76,1.0,0.7631578947368421,0.06493506493506493,2,0.026315789473337948,0,0.03278688524590164,0,0.039473684210526314,0.18567218,0.73281485,21.771783040884756,4.790646032968446,-27.01867625470323,4.343805421853684,0.1111111111111111
11955,1195506,0,5,97,1.0,0.5360824742268041,0.05102040816326531,5,0.05154639175204591,0,0.09615384615384616,2,0.020618556701030927,0.5878969,2.3685453,21.771783040884756,4.354356608176952,-47.75558299635688,4.584967478670572,0.1111111111111111
11955,1195507,0,5,55,1.0,0.7272727272727273,0.08928571428571429,3,0.054545454544462815,0,0.07142857142857142,0,0.0,0.36131057,1.2611697,21.771783040884756,4.3842230371111635,-29.76635294821492,4.02535169073515,0.1111111111111111
11955,1195508,0,5,72,1.0,0.8055555555555556,0.0684931506849315,2,0.027777777777391974,0,0.03278688524590164,0,0.013888888888888888,0.18398817,0.7468697,21.771783040884756,4.790646032968446,-26.500642416526084,4.290459441148391,0.1111111111111111
11956,1195600,0,9,49,1.0,0.7551020408163265,0.18,4,0.08163265305955852,0,0.09523809523809523,0,0.02040816326530612,0.1252368,1.2503383,41.67956988403031,3.7832047028485087,-41.68043603582618,3.912023005428146,0.125
11956,1195601,0,9,38,1.0,0.47368421052631576,0.23076923076923078,6,0.15789473683795016,0,0.2857142857142857,2,0.0,0.42454568,2.1918385,41.67956988403031,5.067087316245465,-63.72272811093664,3.6635616461296463,0.125
11956,1195602,0,9,13,1.0,1.0,0.6428571428571429,6,0.4615384615029586,0,0.375,2,0.0,0.60128564,2.280112,41.67956988403031,5.067087316245465,-47.578410240897725,2.6390573296152584,0.125
11956,1195603,0,9,35,1.0,0.8,0.25,4,0.11428571428244899,0,0.12121212121212122,1,0.05714285714285714,0.19355363,2.06851,41.67956988403031,4.070386371963142,-40.122512327670876,3.58351893845611,0.125
11956,1195604,0,9,56,1.0,0.7321428571428571,0.15789473684210525,6,0.10714285714094389,0,0.13636363636363635,0,0.0,0.29508644,1.6214726,41.67956988403031,5.067087316245465,-90.0622192628818,4.04305126783455,0.125
11956,1195605,0,9,41,1.0,0.4878048780487805,0.21428571428571427,6,0.14634146341106485,0,0.2608695652173913,2,0.07317073170731707,0.41742253,2.1407595,41.67956988403031,5.067087316245465,-66.03289146364551,3.7376696182833684,0.125
11956,1195606,0,9,45,1.0,0.8222222222222222,0.1956521739130435,5,0.11111111110864198,0,0.12195121951219512,0,0.0,0.19001357,2.24003,41.67956988403031,3.5794093261844884,-43.86636452090601,3.828641396489095,0.125
11956,1195607,1,9,44,1.0,0.6590909090909091,0.2,6,0.1363636363605372,0,0.1875,3,0.2727272727272727,0.23700339,3.28207,41.67956988403031,4.2249340717495025,-63.9910553198749,3.8066624897703196,0.125
11957,1195700,0,4,83,1.0,0.7228915662650602,0.047619047619047616,2,0.024096385541878356,0,0.03225806451612903,1,0.04819277108433735,0.14434037,0.68433756,12.80357111746206,4.457228164407004,-29.53623152347811,4.430816798843313,0.1
11957,1195701,0,4,94,1.0,0.7127659574468085,0.042105263157894736,2,0.021276595744454504,0,0.028985507246376812,0,0.031914893617021274,0.13590047,0.72071874,12.80357111746206,4.457228164407004,-30.09529695338049,4.553876891600541,0.1
11957,1195702,0,4,82,1.0,0.6829268292682927,0.04819277108433735,2,0.024390243902141583,0,0.034482758620689655,0,0.08536585365853659,0.29468784,0.7548596,12.80357111746206,4.457228164407004,-22.066768328120588,4.418840607796598,0.1
11957,1195703,0,4,79,1.0,0.6075949367088608,0.05,2,0.02531645569588207,0,0.04,0,0.0,0.32332596,0.8063683,12.80357111746206,4.457228164407004,-19.56048273207788,4.382026634673881,0.1
11957,1195704,0,4,94,1.0,0.6808510638297872,0.042105263157894736,2,0.021276595744454504,0,0.030303030303030304,0,0.3404255319148936,0.21230774,0.8413578,12.80357111746206,4.457228164407004,-24.85714045284631,4.553876891600541,0.1
11957,1195705,0,4,79,1.0,0.6329113924050633,0.05,1,0.012658227847941034,0,0.018867924528301886,0,0.08860759493670886,0.23158476,0.40920115,12.80357111746206,7.557062406720952,-20.22497119684665,4.382026634673881,0.1
11957,1195706,0,4,71,1.0,0.7605633802816901,0.05555555555555555,2,0.028169014084110294,0,0.03571428571428571,0,0.0,0.23771474,0.7238695,12.80357111746206,4.457228164407004,-23.84686077837644,4.276666119016055,0.1
11957,1195707,0,4,91,1.0,0.6813186813186813,0.043478260869565216,1,0.01098901098889023,0,0.015384615384615385,0,0.06593406593406594,0.20893948,0.3906089,12.80357111746206,7.557062406720952,-21.293627891526224,4.5217885770490405,0.1
11957,1195708,0,4,83,1.0,0.7228915662650602,0.047619047619047616,2,0.024096385541878356,0,0.03225806451612903,0,0.012048192771084338,0.23013242,0.8731634,12.80357111746206,4.457228164407004,-23.747699149577098,4.430816798843313,0.1
11957,1195709,1,4,64,1.0,0.625,0.06153846153846154,2,0.031249999999511717,0,0.047619047619047616,0,0.0,0.24892768,0.74918705,12.80357111746206,4.457228164407004,-22.92156879404424,4.174387269895637,0.1
11958,1195800,1,6,41,1.0,0.7560975609756098,0.14285714285714285,5,0.1219512195092207,0,0.15625,2,0.0,0.50648636,2.5652995,25.50954654066117,4.298025065934786,-47.151324778726995,3.7376696182833684,0.1111111111111111
11958,1195801,0,6,84,1.0,0.7380952380952381,0.07058823529411765,4,0.04761904761848072,0,0.0625,3,0.011904761904761904,0.27865782,1.7247839,25.50954654066117,4.209404828960275,-46.28414683745534,4.442651256490317,0.1111111111111111
11958,1195802,0,6,83,1.0,0.6385542168674698,0.07142857142857142,4,0.04819277108375671,0,0.07272727272727272,2,0.10843373493975904,0.34303468,1.8965853,25.50954654066117,4.209404828960275,-41.530503026943585,4.430816798843313,0.1111111111111111
11958,1195803,0,6,48,1.0,0.6875,0.12244897959183673,2,0.041666666665798616,0,0.05405405405405406,0,0.10416666666666667,0.12724401,0.8794487,25.50954654066117,4.1348937975561615,-22.26171913002224,3.8918202981106265,0.1111111111111111
11958,1195804,0,6,98,1.0,0.6632653061224489,0.06060606060606061,5,0.05102040816274469,0,0.07575757575757576,2,0.02040816326530612,0.39953467,2.4777505,25.50954654066117,4.298025065934786,-57.196527582282464,4.59511985013459,0.1111111111111111
11958,1195805,0,6,51,1.0,0.6274509803921569,0.11538461538461539,3,0.05882352941061131,0,0.08571428571428572,0,0.058823529411764705,0.08182581,1.7945156,25.50954654066117,2.359766689418663,-16.355545849091218,3.9512437185814275,0.1111111111111111
11958,1195806,0,6,89,1.0,0.6629213483146067,0.06666666666666667,4,0.044943820224214115,0,0.06557377049180328,1,0.0449438202247191,0.30295196,1.513944,25.50954654066117,4.209404828960275,-45.4696291016969,4.499809670330265,0.1111111111111111
11958,1195807,0,6,82,1.0,0.6707317073170732,0.07228915662650602,4,0.048780487804283165,0,0.07017543859649122,2,0.012195121951219513,0.256919,1.4731976,25.50954654066117,4.209404828960275,-47.96810427857515,4.418840607796598,0.1111111111111111
